,NO3_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,Year,NH4_Loss(gN/day/m2)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
162,1.087371472863197e-07,162,0.023052467033267,1998,1.7716433831083125e-07,1.0743655366241e-05,0.0003830607747659087,0.0010944593564740249,12.9125,0.0002736148391185062
163,3.683653631014749e-07,163,0.0900762230157852,1998,6.05904460826423e-07,3.6224257200956345e-05,0.0012932516401633,0.0036950046861808574,12.387501,0.0009237511715452143
164,6.237781917661778e-07,164,0.1530916541814804,1998,1.0473141855982249e-06,6.212485459400341e-05,0.0022200748790055,0.006343071082872858,12.6875,0.0015857677707182146
165,5.268962581794767e-07,165,0.1257622987031936,1998,8.998907219393004e-07,5.310491178533994e-05,0.0018996947910636,0.005427699403038858,15.8375,0.0013569248507597144
166,3.914685748895863e-07,166,0.0892758965492248,1998,6.671630217169877e-07,3.9508107875008136e-05,0.0014159699203446,0.0040456283438417145,18.7625,0.0010114070859604286
167,2.941347929663607e-07,167,0.0642686933279037,1998,4.964978188581881e-07,2.959325138363056e-05,0.001062708441168,0.0030363098319085716,18.162498,0.0007590774579771429
168,2.327800103785194e-07,168,0.0486211366951465,1998,3.853393479857914e-07,2.323678563698195e-05,0.000836383318528533,0.002389666624367237,18.912498,0.0005974166560918093
169,1.8948880153857322e-07,169,0.0377083420753479,1998,3.0412684282055125e-07,1.8678536434890702e-05,0.0006740756798535585,0.0019259305138673102,19.662498,0.00048148262846682755
170,1.574200894083333e-07,170,0.0298622455447912,1998,2.43388996068461e-07,1.530040208308492e-05,0.0005536615499295294,0.0015818901426557985,19.7375,0.0003954725356639496
171,1.3304641299782818e-07,171,0.0241712126880884,1998,1.982750461593241e-07,1.2781804798578378e-05,0.000463758158730343,0.001325023310658123,19.4375,0.00033125582766453074
172,1.1390291376756069e-07,172,0.0198373384773731,1998,1.631565851312189e-07,1.0827438927663025e-05,0.0003939784946851432,0.001125652841957552,20.1125,0.000281413210489388
173,9.801969724776428e-08,173,0.0165704395622015,1998,1.36787974724939e-07,9.298655641032385e-06,0.0003391927748452872,0.0009691222138436778,18.6125,0.00024228055346091945
174,8.535428008826784e-08,174,0.0139950094744563,1998,1.1582127967812995e-07,8.091178642644081e-06,0.0002960016136057675,0.0008457188960164785,20.1125,0.00021142972400411963
175,7.446502792163302e-08,175,0.0118065383285284,1998,9.711468607065401e-08,7.032813300611451e-06,0.00025813051615841687,0.0007375157604526197,21.6125,0.00018437894011315493
176,7.600383611361394e-08,176,0.0124395210295915,1998,9.545500034846557e-08,7.063089014991419e-06,0.0002600054140202701,0.0007428726114864861,20.1125,0.00018571815287162153
177,8.93394371814793e-08,177,0.0146110225468873,1998,1.089747101445937e-07,8.228473234339617e-06,0.000303680106298998,0.0008676574465685657,18.6875,0.00021691436164214144
178,8.781105975685932e-08,178,0.0139982867985963,1998,1.0437471331670169e-07,8.072680429904722e-06,0.0002987601328641176,0.0008536003796117647,19.7375,0.00021340009490294117
179,7.778336197361568e-08,179,0.0121084386482834,1998,9.061923833542097e-08,7.176678991527297e-06,0.0002663557534106076,0.0007610164383160217,20.037498,0.00019025410957900543
180,6.784733130871247e-08,180,0.0103713627904653,1998,7.822111314226278e-08,6.324713012872962e-06,0.00023537781089544296,0.000672508031129837,19.662498,0.00016812700778245926
181,5.9070945468420184e-08,181,0.0088883619755506,1998,6.748112468812907e-08,5.578439868259011e-06,0.00020821152429562065,0.000594890069416059,20.412498,0.00014872251735401475
182,5.346755571622453e-08,182,0.0080426335334777,1998,6.03498477858011e-08,5.094224889035104e-06,0.00019071366114076227,0.0005448961746878922,20.787498,0.00013622404367197305
183,5.006038605870344e-08,183,0.0074403639882802,1998,5.5521425679216925e-08,4.81408915220527e-06,0.00018078507855534556,0.000516528795872416,21.162498,0.000129132198968104
184,6.803608698646714e-08,184,0.0116086658090353,1998,7.348387498495867e-08,6.283682068897178e-06,0.0002366292028455064,0.0006760834367014469,19.4375,0.00016902085917536172
185,1.2333867971392465e-07,185,0.0213418565690517,1998,1.3086390993066746e-07,1.115737177315168e-05,0.00042106700129807,0.0012030485751373429,17.1125,0.0003007621437843357
186,1.3884307747957794e-07,186,0.0236483849585056,1998,1.4477922150035738e-07,1.2394450095598586e-05,0.0004689637280534953,0.0013398963658671295,19.287498,0.00033497409146678237
187,1.48183033843452e-07,187,0.0259413737803697,1998,1.563442992846831e-07,1.3178577319195028e-05,0.0004996131756342947,0.001427466216097985,16.8125,0.00035686655402449626
188,1.714968931310068e-07,188,0.0308134350925683,1998,1.855938762673759e-07,1.5314359188778326e-05,0.0005816633347421885,0.0016618952421205385,16.4375,0.0004154738105301346
189,1.7104495952935397e-07,189,0.0301281753927469,1998,1.884849183397819e-07,1.5416202586493455e-05,0.0005867874715477228,0.0016765356329934938,17.9375,0.00041913390824837346
190,1.5381294815597357e-07,190,0.0270970296114683,1998,1.7137523400378998e-07,1.3912188478570895e-05,0.0005308464169502258,0.0015167040484292168,19.287498,0.0003791760121073042
191,1.5046403234464378e-07,191,0.0263985972851514,1998,1.6794560053767785e-07,1.3617854165204337e-05,0.0005209092632867396,0.0014883121808192562,19.287498,0.00037207804520481404
192,1.4066277742585953e-07,192,0.0241429191082716,1998,1.5608597436767013e-07,1.275003069167724e-05,0.0004889577394351363,0.0013970221126718182,19.587502,0.00034925552816795455
193,1.2084706213499885e-07,193,0.0198900830000638,1998,1.3050103575551478e-07,1.0922497494902927e-05,0.00042018521344289184,0.0012005291812654053,21.912498,0.00030013229531635133
194,9.980625037542269e-08,194,0.0157264228910207,1998,1.0345318202098497e-07,8.980392522062175e-06,0.0003466147172730416,0.0009903277636372618,22.587502,0.00024758194090931544
195,8.321898548047103e-08,195,0.0126940989866852,1998,8.340828117070488e-08,7.506097063014749e-06,0.0002905934816226363,0.0008302670903503895,21.462502,0.00020756677258759737
196,7.026439163837496e-08,196,0.010418445803225,1998,6.830706666960397e-08,6.386514542100485e-06,0.0002480320690665394,0.000708663054475827,21.9875,0.00017716576361895674
197,5.9312274203193744e-08,197,0.008562259376049,1998,5.56933876794119e-08,5.446589057100937e-06,0.00021224642114248127,0.0006064183461213751,23.037498,0.00015160458653034378
198,5.0575668097962996e-08,198,0.0072007765993475,1998,4.6316849022787216e-08,4.718297077488387e-06,0.00018445331079419705,0.0005270094594119916,22.212502,0.0001317523648529979
199,4.6043638235460094e-08,199,0.0065757986158132,1998,4.10340419421118e-08,4.336100118962349e-06,0.0001700775173958391,0.0004859357639881117,22.8125,0.00012148394099702793
200,1.038095618355328e-07,200,0.0194885469973087,1998,8.659021943913103e-08,8.93165633897297e-06,0.00035142074921168387,0.001004059283461954,21.087502,0.0002510148208654885
201,3.3041570191016945e-07,201,0.0595258325338363,1998,2.5520290591884986e-07,2.716945346037392e-05,0.0010720143327489,0.003062898093568286,20.2625,0.0007657245233920715
202,3.428919512771245e-07,202,0.0601549372076988,1998,2.5332636255370744e-07,2.750308340182528e-05,0.001087998971343,0.0031085684895514284,20.787498,0.0007771421223878571
203,3.137340911507636e-07,203,0.0524327345192432,1998,2.241098542299369e-07,2.48711985477712e-05,0.000986544881016016,0.0028186996600457603,21.3125,0.0007046749150114401
204,2.473859979090776e-07,204,0.0398604646325111,1998,1.767586894629858e-07,1.971538586076349e-05,0.0007838309393264353,0.002239516969504101,19.587502,0.0005598792423760253
205,1.930041406694727e-07,205,0.0303207617253065,1998,1.406246923352228e-07,1.5605543012497947e-05,0.0006219089264050126,0.0017768826468714646,19.662498,0.00044422066171786616
206,1.525548327663273e-07,206,0.0233469866216182,1998,1.1274464384314343e-07,1.25276301332633e-05,0.0005006396095268428,0.0014303988843624082,21.162498,0.00035759972109060205
207,1.448329669528903e-07,207,0.0229032561182975,1998,1.0742665068619317e-07,1.185951623483561e-05,0.0004753530665766448,0.0013581516187904138,21.6875,0.00033953790469760345
208,1.768444235494826e-07,208,0.0287549998611211,1998,1.3036695634127682e-07,1.4370479220815469e-05,0.000577587925363332,0.0016502512153238058,20.712502,0.00041256280383095145
209,1.945232668276731e-07,209,0.0312375575304031,1998,1.4148544380532257e-07,1.5771098333061673e-05,0.0006356378435157239,0.00181610812433064,21.0125,0.00045402703108266
210,2.2679031985717307e-07,210,0.038747414946556,1998,1.644046392357268e-07,1.8181759514845908e-05,0.0007347477949224412,0.002099279414064118,20.6375,0.0005248198535160295
211,2.7393667778596864e-07,211,0.045678723603487,1998,1.959643896043417e-07,2.196190689573996e-05,0.0008897809311747551,0.0025422312319278717,20.412498,0.0006355578079819679
212,3.092603435561614e-07,212,0.0553274005651474,1998,2.2186031856108457e-07,2.4624199795653112e-05,0.0010001974878832,0.0028577071082377145,20.712502,0.0007144267770594286
213,4.821646939490165e-07,213,0.0913201868534088,1998,3.453939427799924e-07,3.832265792880207e-05,0.0015604553045704,0.0044584437273440004,20.412498,0.0011146109318360001
214,5.304592036736722e-07,214,0.0966487750411033,1998,3.7558427834483165e-07,4.2366518755443394e-05,0.0017288519302383,0.0049395769435380005,20.1125,0.0012348942358845001
215,4.531055424195074e-07,215,0.0838826298713684,1998,3.2698611107662146e-07,3.649408608907834e-05,0.0014920128742232,0.004262893926352,19.3625,0.001065723481588
216,4.317125217312423e-07,216,0.079140268266201,1998,3.187602430898551e-07,3.5214277886552736e-05,0.0014423865359276,0.004121104388364572,18.912498,0.001030276097091143
217,3.68152996088611e-07,217,0.0667900592088699,1998,2.785872936783562e-07,3.0400227842619643e-05,0.0012476805131882,0.0035648014662520004,19.4375,0.0008912003665630001
218,3.04164927911188e-07,218,0.0536796040832996,1998,2.3314011343700258e-07,2.5365770852658898e-05,0.0010434328578412,0.002981236736689143,20.412498,0.0007453091841722857
219,3.728637238964439e-07,219,0.0744574517011642,1998,2.936860710178735e-07,3.10735049424693e-05,0.0012812003260478,0.0036605723601365716,20.1875,0.0009151430900341429
220,6.95382880167017e-07,220,0.1476114690303802,1998,5.527343773792381e-07,5.831529779243283e-05,0.0024098204448819,0.006885201271091143,19.8875,0.0017213003177727858
221,7.061059363877575e-07,221,0.1416735053062439,1998,5.578100967795763e-07,5.971791324554943e-05,0.0024716660846024,0.007061903098864001,19.0625,0.0017654757747160002
222,4.604357002335746e-07,222,0.0879020243883133,1998,3.6345028320283756e-07,3.915344495908357e-05,0.0016233756905421,0.0046382162586917144,20.412498,0.0011595540646729286
223,3.561659411843721e-07,223,0.0671568140387535,1998,2.8304145871516084e-07,3.0357990908669308e-05,0.0012613317230716,0.0036038049230617147,20.337502,0.0009009512307654287
224,2.975445170250169e-07,224,0.0541432574391365,1998,2.387457698205253e-07,2.558736377977766e-05,0.0010652469936758,0.0030435628390737147,19.3625,0.0007608907097684287
225,2.2685081546569566e-07,225,0.040216639637947,1998,1.86083070730092e-07,1.9784862161031924e-05,0.0008253283449448645,0.002358080985556756,19.1375,0.000589520246389189
226,1.8589230421639519e-07,226,0.0328074395656585,1998,1.5730824998172468e-07,1.646078635531012e-05,0.0006880609435029328,0.0019658884100083795,18.912498,0.0004914721025020949
227,1.7917575689807566e-07,227,0.0323574617505073,1998,1.555356163862598e-07,1.598037670191843e-05,0.0006694683688692749,0.0019127667681979282,19.5125,0.00047819169204948205
228,1.82617853283773e-07,228,0.0329656340181827,1998,1.617616902649388e-07,1.644813164602965e-05,0.0006904918700456619,0.001972833914416177,18.837502,0.0004932084786040443
229,1.5944426934311198e-07,229,0.0278414469212293,1998,1.4111887480794394e-07,1.4482610822597051e-05,0.0006095206481404603,0.001741487566115601,21.0125,0.0004353718915289002
230,1.6404806046921294e-07,230,0.0303743761032819,1998,1.4543816462264658e-07,1.4764395928068552e-05,0.00062290218193084,0.0017797205198024002,20.412498,0.00044493012995060004
231,1.9368822279375308e-07,231,0.0352530926465988,1998,1.7176932942675196e-07,1.751389936544001e-05,0.0007403988274745643,0.0021154252213558982,18.6125,0.0005288563053389746
232,1.630310464406648e-07,232,0.0287795756012201,1998,1.4467596542999672e-07,1.4881049537507351e-05,0.0006305322167463601,0.0018015206192753147,20.1125,0.00045038015481882866
233,1.3104649099204837e-07,233,0.0224365144968032,1998,1.1516369369246605e-07,1.205135959025938e-05,0.000511986028868705,0.0014628172253391574,21.6125,0.00036570430633478936
234,1.1723361836857293e-07,234,0.0202306807041168,1998,1.0271240569181829e-07,1.0811536412802523e-05,0.0004604364803526551,0.0013155328010075861,20.4875,0.00032888320025189653
235,1.1192553728278655e-07,235,0.0192970931529998,1998,1.0087617852150289e-07,1.0529448445595335e-05,0.000449197250418365,0.0012834207154810429,17.1875,0.0003208551788702607
236,9.775389742117113e-08,236,0.0168283656239509,1998,9.118414823205968e-08,9.412457075086422e-06,0.00040235137566924095,0.0011495753590549742,18.6125,0.00028739383976374356
237,8.301252307774122e-08,237,0.0141093255952,1998,7.926112033374012e-08,8.177798918040935e-06,0.00035038375062868,0.0010010964303676572,20.037498,0.0002502741075919143
238,6.865731450034218e-08,238,0.011508323252201,1998,6.649953121495855e-08,6.916554866620572e-06,0.000297069811495021,0.0008487708899857743,20.6375,0.00021219272249644358
239,5.710451489449043e-08,239,0.0094930082559585,1998,5.626856847129603e-08,5.902943030378083e-06,0.0002541209978517145,0.0007260599938620414,20.037498,0.00018151499846551036
240,4.8030873500692906e-08,240,0.0079912962391972,1998,4.877495385358088e-08,5.125729330757167e-06,0.00022112058650236577,0.0006317731042924737,18.9875,0.00015794327607311843
241,4.09596836448145e-08,241,0.0068757166154682,1998,4.3393594495455545e-08,4.533796982286731e-06,0.00019596543279476464,0.0005599012365564704,18.3875,0.0001399753091391176
242,3.5402688780550307e-08,242,0.0060404585674405,1998,3.962601269336119e-08,4.08156984121888e-06,0.0001767306093825027,0.000504944598235722,17.5625,0.0001262361495589305
243,3.1079192552851964e-08,243,0.0054108244366943,1998,3.6888490484443543e-08,3.733217454282567e-06,0.00016193347983062267,0.00046266708523035055,17.6375,0.00011566677130758764
244,2.7315758543977612e-08,244,0.0048671523109078,1998,3.4866545206568844e-08,3.4389033771731192e-06,0.00014938383537810296,0.00042681095822315134,15.987499,0.00010670273955578784
245,2.3848294006256765e-08,245,0.0043602879159152,1998,3.2926148918477345e-08,3.154226305923657e-06,0.00013721456343773752,0.00039204160982210724,15.987499,9.801040245552681e-05
246,2.0857111593386435e-08,246,0.0038607874885201,1998,3.039006912786135e-08,2.8780580123566324e-06,0.00012545415665954351,0.00035844044759869576,19.212502,8.961011189967394e-05
247,1.8100765331041657e-08,247,0.0033728948328644,1998,2.7318616702132203e-08,2.593714498289046e-06,0.0001132986435550265,0.0003237104101572186,19.7375,8.092760253930464e-05
248,1.576173858097718e-08,248,0.0029958332888782,1998,2.504027385441532e-08,2.3599866381118773e-06,0.0001032435247907415,0.0002949814994021186,16.5875,7.374537485052965e-05
249,1.3925351538546238e-08,249,0.0027134572155773,1998,2.3545654315171305e-08,2.1875973743590293e-06,9.583651990396902e-05,0.00027381862829705436,16.1375,6.845465707426359e-05
250,1.2359262058225797e-08,250,0.0024515313562005,1998,2.196421178268793e-08,2.029561755989562e-06,8.907196024665609e-05,0.00025449131499044597,18.3875,6.362282874761149e-05
251,1.0924626536734651e-08,251,0.0022049641702324,1998,2.0319506077726143e-08,1.8744113958746311e-06,8.240146416937932e-05,0.00023543275476965521,17.9375,5.8858188692413804e-05
252,9.66996172024892e-09,252,0.0020075275097042,1998,1.9138926887762864e-08,1.7436221924072015e-06,7.67472229199484e-05,0.00021927777977128116,15.387501,5.481944494282029e-05
253,8.63969074060833e-09,253,0.0018497837008908,1998,1.8332777074192563e-08,1.641353037484805e-06,7.233447831822559e-05,0.00020666993805207312,15.387501,5.166748451301828e-05
254,7.734313633989132e-09,254,0.0016957971965894,1998,1.740057697929842e-08,1.542984591651475e-06,6.810391641920432e-05,0.0001945826183405838,17.412498,4.864565458514595e-05
255,6.9059700180673644e-09,255,0.0015407751780003,1998,1.623136469675046e-08,1.4406529089683318e-06,6.369531183736399e-05,0.00018198660524961142,18.462502,4.5496651312402854e-05
256,6.1719300781248884e-09,256,0.0013941474026069,1998,1.4942562742703558e-08,1.3414780823950425e-06,5.941727431491017e-05,0.00016976364089974334,19.1375,4.2440910224935836e-05
257,5.364697130971763e-09,257,0.0012110066600143,1998,1.3477016835850009e-08,1.2280783039386731e-06,5.447831063065678e-05,0.0001556523160875908,17.9375,3.89130790218977e-05
258,4.4650327879480756e-09,258,0.001017204253003,1998,1.1717809833555748e-08,1.0862376029763254e-06,4.8257083108183e-05,0.0001378773803090943,17.8625,3.446934507727358e-05
259,3.7130889474212836e-09,259,0.000855530088301748,1998,1.0176293585573148e-08,9.670296776675968e-07,4.302944216760807e-05,0.00012294126333602305,18.837502,3.073531583400576e-05
